,bullfrog,bullfrog_vals,bullfrog_grad_cosine,albatross,albatross_vals,albatross_grad_cosine,orangutan,orangutan_vals,orangutan_grad_cosine,goose,goose_vals,goose_grad_cosine,vizsla,vizsla_vals,vizsla_grad_cosine,ice cream,ice cream_vals,ice cream_grad_cosine,rule,rule_vals,rule_grad_cosine,capuchin,capuchin_vals,capuchin_grad_cosine,cicada,cicada_vals,cicada_grad_cosine,bucket,bucket_vals,bucket_grad_cosine,cellular telephone,cellular telephone_vals,cellular telephone_grad_cosine,spoonbill,spoonbill_vals,spoonbill_grad_cosine,lawn mower,lawn mower_vals,lawn mower_grad_cosine,drum,drum_vals,drum_grad_cosine,coho,coho_vals,coho_grad_cosine,punching bag,punching bag_vals,punching bag_grad_cosine
48,marine fish,0.10230121,0.07103446,black bill,0.121370286,0.07545714,gargoyle,0.16514595,0.11107164,yellow bill,0.13585225,0.0888968,athletic,0.11308478,0.08028162,cheese plate,0.25540146,0.16384424,hair clips,0.22348875,0.16015929,proboscis,0.09905739,0.069852434,armor ring,0.13065341,0.08167132,cooking oil,0.24615398,0.16198866,prayer timer,0.2781869,0.17554612,ducks,0.10395548,0.06645993,brake pedal,0.21915941,0.1418407,hairbrush,0.28890753,0.1858957,fishing net,0.20691103,0.13097592,safety vest,0.28194115,0.16557847
49,mangrove tree,0.10097414,0.07011299,statue,0.11967024,0.07440022,corbel,0.16484585,0.1108698,milkweed,0.13580039,0.088862866,swim cap,0.11196007,0.07948315,edible root,0.25527447,0.16376278,nail plate,0.2226281,0.15954253,perching,0.09672615,0.068208516,bee,0.12936607,0.0808666,bilge pump,0.24472246,0.16104661,vending machine,0.27806222,0.17546745,llama farm,0.101555064,0.06492533,scythe,0.21888667,0.1416642,oar,0.28828114,0.18549266,small mouth,0.20603207,0.13041955,taillights,0.28137404,0.1652454
50,ducklings,0.10067317,0.069904014,aerophone,0.11932931,0.07418825,hammock,0.16415891,0.11040779,blue jay,0.1339337,0.08764137,capers,0.109751835,0.077915475,caramel,0.2537694,0.16279726,wiper blades,0.22252469,0.15946841,beaver dam,0.09580439,0.06755851,crustacean,0.1280368,0.08003569,toilet,0.24382359,0.16045506,device,0.27765912,0.17521308,gazelle,0.10002158,0.06394495,spare tire,0.21683317,0.14033517,mallet,0.28770822,0.18512401,pilot boat,0.20562178,0.13015981,flat head,0.2804343,0.16469352
51,dragonfly darter,0.10015684,0.069545485,cranes,0.11864484,0.07376271,lions,0.16409928,0.11036769,boat ramp,0.12933737,0.08463371,mustard,0.109517366,0.077749014,kneaded,0.25365585,0.1627244,carving tools,0.22224417,0.1592674,corvid,0.09579359,0.0675509,frog,0.12518238,0.07825139,sanitation worker,0.24289653,0.159845,cigarettes,0.2755735,0.17389698,beak,0.09784685,0.06255462,front loader,0.21676001,0.14028783,dragonfly darning,0.28763145,0.18507461,baleen,0.2046535,0.12954691,bouncy,0.27838188,0.16348818
52,warty,0.09976803,0.06927551,baleen,0.11817972,0.07347355,metal supports,0.16312972,0.10971558,sheep,0.12858695,0.08414265,police dog,0.10883457,0.07726428,meal,0.25347328,0.16260728,prescription label,0.22153018,0.15875572,metal supports,0.09540989,0.06728032,sphinx,0.12506057,0.07817525,cookware,0.24168877,0.15905018,cable box,0.27283084,0.17216624,landing,0.096515946,0.06170376,motorcycle,0.2164358,0.14007798,drain pan,0.28748092,0.18497777,sea life,0.20384088,0.1290325,mooring mast,0.27702603,0.1626919
53,rhinophores,0.0993814,0.069007054,hydrothermal system,0.11640246,0.0723686,halyard,0.1630134,0.109637365,wildlife,0.12682684,0.08299091,embroidered,0.107684195,0.0764476,berries,0.25334126,0.1625226,balance beam,0.22142106,0.15867752,avocado,0.09432113,0.066512555,lime,0.12489891,0.07807419,detergent dispenser,0.23975717,0.15777904,loud calls,0.26938754,0.16999342,perching,0.09559189,0.061113,sprayer,0.21405113,0.13853462,staves,0.28716815,0.1847765,drainboard,0.20085141,0.12714015,vase,0.27492258,0.16145661
54,basking spot,0.09861354,0.06847387,fluffy chicks,0.115834266,0.072015345,tusk,0.16261953,0.10937245,eucalyptus trees,0.12668864,0.08290049,marsh,0.10751472,0.07632729,cappuccino,0.253146,0.16239734,circuit board,0.22123852,0.1585467,acorns,0.093849376,0.066179894,forewings,0.12448217,0.077813685,safety cone,0.23778677,0.15648237,holster,0.26695016,0.16845535,wader,0.095458575,0.061027773,trolley,0.21192005,0.13715538,sugar container,0.28534764,0.1836051,lox,0.19993258,0.12655851,tatami mat,0.27477145,0.16136785
55,gastropod,0.097324386,0.06757872,deodorant,0.11541292,0.07175339,sliding mechanism,0.16191596,0.10889925,koala sanctuary,0.124619596,0.08154656,meditation space,0.10738015,0.07623175,utensil,0.25272176,0.16212519,sheet holder,0.21981555,0.15752696,rodent,0.093758285,0.066115655,dragonfly needle,0.124025255,0.07752807,jar lid,0.23748349,0.15628278,screen,0.266398,0.16810693,red fruit,0.09433606,0.060310144,garage,0.21146455,0.13686058,concealer,0.28482032,0.1832658,dorsal fin,0.19964278,0.12637506,concrete pillars,0.27364513,0.16070639
56,talons,0.0968395,0.067242034,natural landmark,0.114338554,0.07108545,mandibles,0.16073348,0.10810396,marine mammal,0.12366703,0.080923244,red fur,0.10708688,0.07602356,pizza topping,0.2516318,0.16142595,guitar strap,0.21860006,0.15665591,beach canopy,0.092824146,0.06545693,butterfly,0.12370757,0.07732949,frying pan,0.2369562,0.1559358,wrist strap,0.2632367,0.16611199,fishing shirt,0.0915175,0.058508195,parking ticket,0.21055809,0.13627392,bucket,0.2842554,0.1829023,pinniped,0.19909053,0.1260255,hot air,0.27318335,0.16043517
57,fishing myth,0.09579139,0.06651426,flock,0.11426622,0.07104049,shark cage,0.1601697,0.107724786,crane,0.12351306,0.08082248,anthill,0.10695005,0.07592642,ingredients,0.25110972,0.16109103,hand tool,0.21510217,0.15414917,moss,0.09207596,0.06492933,wing-shaped,0.12260892,0.07664272,pottery,0.23678032,0.15582004,electrical device,0.262209,0.16546349,fishing pants,0.0910502,0.058209445,dustpan,0.20975158,0.13575193,instrument,0.28148863,0.18112205,dress pant,0.19314331,0.12226087,bulbous,0.27179903,0.1596222
58,large eyes,0.094936736,0.06592083,other flamingos,0.114031374,0.07089448,fronds,0.15995294,0.107578985,long beak,0.12348829,0.080806285,ribs,0.106781855,0.07580702,ceramic,0.25109452,0.16108128,counting,0.21463074,0.15381137,conker,0.09163186,0.06461617,insecticide,0.12191114,0.076206535,hard hat,0.23672819,0.15578574,flask,0.26184416,0.16523325,venice,0.090772286,0.058031775,generator,0.209553,0.13562343,utensil holder,0.27869266,0.179323,outerwear,0.19200705,0.121541604,ping-pong racket,0.27138153,0.15937704
59,snail,0.09473075,0.06577779,coastal defense,0.11297551,0.07023804,panel,0.15905634,0.10697596,feathered,0.12000251,0.078525305,red breast,0.10655217,0.07564396,wrinkled face,0.24902837,0.1597558,golf scorecard,0.21401657,0.15337123,piglets,0.090396225,0.06374482,large wings,0.12157451,0.07599611,post box,0.23562722,0.15506122,hair clippers,0.26182643,0.16522208,large wings,0.09044566,0.05782295,boat ramp,0.20939252,0.13551953,punching pad,0.27851024,0.17920563,flipper,0.19106522,0.12094544,flask,0.26996815,0.15854697
60,snails,0.09380811,0.06513714,black feathers,0.11238173,0.06986888,lemur,0.1587094,0.106742635,candy corn,0.11933131,0.07808609,nutmeg,0.10575481,0.07507789,cocktail,0.24901515,0.15974732,number decals,0.21399568,0.15335625,center knurl,0.08936855,0.06302015,dragonfly catcher,0.12155796,0.07598576,croquet hoop,0.23399636,0.15398799,touch-sensitive,0.26101875,0.1647124,winged,0.08851091,0.05658605,cutting deck,0.20216374,0.13084106,dutch oven,0.2779349,0.17883544,water,0.18998519,0.120261766,candy bags,0.2694444,0.15823938
61,dragonfly larva,0.092866324,0.064483196,sloth,0.11100629,0.06901376,buckeye,0.15865049,0.10670301,national park,0.118340425,0.0774377,lion,0.1057215,0.07505424,pie,0.24594279,0.15777634,metal clips,0.2131518,0.15275149,suspension,0.0892693,0.06295015,dragonfly,0.120024465,0.07502718,lifeboats,0.23376179,0.15383361,binder clip,0.2609005,0.16463777,chicken,0.08819083,0.05638142,wheelchair lift,0.2017659,0.13058355,gear,0.27728474,0.17841709,crab pot,0.18988004,0.120195195,guitar strap,0.26917487,0.15808108
62,crab,0.09125258,0.063362665,marine mammal,0.11095029,0.068978935,trunk,0.15862817,0.106687985,plumage,0.11745481,0.076858185,pool,0.10539648,0.0748235,sealable lid,0.24519116,0.15729418,wristband,0.21251808,0.15229736,resonator bars,0.088600025,0.062478207,bud,0.11998499,0.07500251,sealable lid,0.23358853,0.1537196,hieroglyph,0.26067364,0.1644946,duck,0.08810463,0.056326307,automobile,0.20160726,0.1304809,spare tire,0.27653396,0.17793399,fishing sonar,0.18629643,0.11792677,narrow neck,0.26707068,0.15684535
63,pollen sac,0.09119392,0.06332193,birding guidebook,0.110107064,0.06845469,mustelid,0.15851393,0.106611155,birding guidebook,0.11732067,0.07677041,spotter,0.10531825,0.07476796,sugar,0.24513496,0.15725812,test equipment,0.21239276,0.15220755,vines,0.08562214,0.060378283,stinger,0.11973129,0.07484391,pitcher,0.2332173,0.15347531,microphone,0.2606598,0.16448589,forewings,0.08758706,0.055995416,fertilizer,0.20130783,0.13028711,gas cylinder,0.27617896,0.17770557,ocean,0.18574277,0.117576286,flashlight,0.26355425,0.15478021
64,camping stove,0.0900597,0.062534384,crane,0.10968992,0.06819534,lion,0.15822542,0.10641711,chicken,0.1168399,0.0764558,muscular,0.10512057,0.07462764,chinese cuisine,0.24509674,0.1572336,cutting deck,0.21236879,0.15219036,barbell,0.08525055,0.06011625,termites,0.11796205,0.073737964,dustpan,0.23298252,0.15332079,gas detector,0.26034757,0.16428885,fishing cabin,0.087089665,0.055677425,harvester,0.200957,0.13006006,garden tool,0.2761483,0.17768584,snow suit,0.18550684,0.11742694,lift truck,0.26290524,0.15439907
65,eyespots,0.087286524,0.060608767,aerodynamic,0.10881289,0.067650095,dinosaur,0.15566386,0.10469431,cetacean,0.11670911,0.07637023,embroidery,0.10454646,0.07422005,sedimentary layer,0.2423633,0.15548006,incense,0.21223499,0.15209448,mammal,0.082597405,0.058245324,snapping turtle,0.11751248,0.07345694,fishing reel,0.23214339,0.15276858,fossil,0.26005417,0.16410372,iguana,0.086337425,0.055196516,rural fencing,0.20069005,0.12988728,pottery,0.27579618,0.17745928,japanese clothing,0.18492647,0.117059566,balance beam,0.26226512,0.15402313
66,crab ring,0.086604804,0.060135417,arctic region,0.108727865,0.067597225,vines,0.15560947,0.104657724,wheat field,0.11111195,0.072707646,rice paddy,0.1044998,0.07418693,sour cream,0.24225456,0.15541027,reed instrument,0.21214937,0.15203312,green leaves,0.08239494,0.058102556,binder clip,0.11741887,0.073398426,sieve-like,0.23167548,0.15246066,hair tie,0.25954443,0.16378203,cocktail,0.08612682,0.055061877,cordless drill,0.19978729,0.12930302,hoop,0.27545834,0.17724189,kelp,0.18381688,0.11635717,mailbox flag,0.25944543,0.15236719
67,green,0.08541931,0.05931224,whale,0.1065778,0.0662605,mangrove tree,0.15555596,0.10462173,paddleboat,0.110401355,0.07224266,acorns,0.10444692,0.074149385,candle,0.24202463,0.15526278,art tool,0.21160375,0.15164211,forest,0.0819912,0.05781785,lobster,0.11712569,0.07321516,measuring cups,0.23027128,0.15153658,timer,0.2584064,0.16306391,foghorn,0.08357329,0.053429365,fuel pump,0.19974351,0.1292747,bamboo,0.27465886,0.17672747,submarine pen,0.18250144,0.11552449,aerosol,0.25932407,0.15229589
68,compound eyes,0.08531307,0.059238475,hydraulic arm,0.106471546,0.06619446,earthstar shape,0.1549269,0.10419864,hunting field,0.11035052,0.072209395,gills,0.104420945,0.07413095,vinegar,0.23988637,0.15389106,stapler,0.21158054,0.1516255,tiger reserve,0.08127791,0.05731486,bug zapper,0.11668748,0.07294122,funnel,0.22974914,0.15119296,pouch,0.25828415,0.16298679,flock,0.08165827,0.052205075,sweeping,0.19892094,0.1287423,resonator bars,0.2727642,0.17550838,underwater,0.18149194,0.114885494,sleeping pad,0.2587058,0.1519328
69,eyes,0.08481005,0.0588892,polar bear,0.1058715,0.065821394,woodworking vise,0.15323892,0.10306338,arctic region,0.10990789,0.071919754,dragonfly darning,0.10396454,0.07380693,stand mixer,0.23835257,0.1529071,paper clips,0.21104443,0.15124129,pole,0.08002466,0.0564311,winged,0.11606058,0.07254936,detergent,0.22851926,0.15038362,lens cap,0.2569674,0.16215584,fishing myth,0.07873589,0.050336763,salt spreader,0.19870403,0.12860194,knitting needles,0.27265292,0.1754368,newt,0.18139455,0.11482385,fuselage,0.25824714,0.15166345
70,avocado-based,0.08480463,0.05888543,pinniped,0.10565913,0.06568936,loom,0.1528424,0.102796674,farmland,0.10984213,0.07187672,one-piece,0.10328656,0.07332562,seashell,0.23756045,0.15239896,fishing compass,0.20898418,0.14976484,breastfeeding,0.078922704,0.05565403,bees,0.11506809,0.071928956,tea caddy,0.22780724,0.14991507,pocket,0.25544596,0.16119576,fishing boots,0.078084156,0.049920104,stapler,0.19829513,0.1283373,drawstring,0.27218455,0.1751354,rocky shore,0.18117473,0.114684686,leather,0.25622958,0.1504786
71,mudflats,0.08409926,0.058395654,coastline,0.10513111,0.06536109,howdah,0.15230718,0.10243672,rugby field,0.108910374,0.07126702,eucalyptus trees,0.10326871,0.07331295,condiment,0.23728806,0.1522242,knitting needles,0.20859835,0.14948834,skunk spray,0.07814105,0.055102833,rotisserie basket,0.11384481,0.07116429,gas cylinder,0.22520058,0.14819968,binoculars,0.25427252,0.16045527,yellow beak,0.07719145,0.04934938,thresher,0.19796304,0.12812236,cue sticks,0.27213228,0.17510176,birding guidebook,0.18082201,0.114461415,gymnasium,0.25609133,0.15039739
72,eyepiece,0.08369795,0.058117,white head,0.10381347,0.064541906,prairie dog,0.1518523,0.10213077,mudflats,0.108716354,0.071140066,blind,0.10304346,0.07315305,drinkware,0.23683822,0.15193564,coin tray,0.20727217,0.14853798,tusks,0.07674059,0.054115266,gardening glove,0.11380319,0.07113826,china vases,0.22283074,0.14664012,tea bag,0.25376782,0.16013679,wild turkey,0.07661149,0.048978604,safety equipment,0.19610149,0.12691754,petticoat,0.27185106,0.17492083,spillway,0.1802426,0.114094645,loose-fitting,0.25578916,0.15021992
73,bonsai tree,0.08309208,0.057696298,elasmobranch,0.10321957,0.06417267,bridle,0.15177499,0.10207877,turtle nest,0.107641004,0.07043639,guard dog,0.10257509,0.07282053,cup,0.2359505,0.15136614,compass,0.2068654,0.14824645,black bars,0.0752137,0.05303855,elytral spines,0.112980895,0.070624255,kettle,0.22280857,0.14662553,barcode,0.25285843,0.15956293,wings,0.07624645,0.048745237,parking lot,0.19486727,0.12611876,treble,0.27048403,0.17404123,sea stars,0.18015409,0.11403862,holster,0.2552949,0.14992966
74,mudflat,0.08024989,0.055722788,iceberg,0.10173072,0.06324704,downspout,0.15168333,0.10201713,chick,0.10755463,0.07037986,armrests,0.102535956,0.072792746,bakery,0.2357362,0.15122867,shoe scraper,0.20611644,0.14770973,bird's nest,0.07494103,0.052846268,veil,0.11289468,0.07057035,wok ring,0.22198555,0.14608392,charger,0.2527982,0.15952495,koala sanctuary,0.07492261,0.04789889,automotive,0.19309518,0.12497186,pan,0.2700533,0.17376406,white fur,0.17882268,0.11319583,missile,0.255181,0.14986277
75,owl,0.07798688,0.054151412,mudflats,0.10066665,0.062585495,green leaves,0.15167451,0.102011204,pinniped,0.10733296,0.07023481,powerful swimmer,0.10221578,0.07256545,coffee,0.2356427,0.15116867,tool set,0.20552343,0.14728478,basidiomycota,0.07478842,0.05273866,bracket fungus,0.111688934,0.06981665,sun hat,0.22161955,0.14584306,whistle,0.2519338,0.15897946,bird bath,0.07270785,0.04648296,farm,0.19200693,0.12426753,beads,0.27002552,0.17374617,gills,0.17857544,0.11303933,raincoat,0.25491342,0.14970563
76,pectoral fins,0.07790422,0.054094017,natural feature,0.10062185,0.062557645,hair,0.15161139,0.10196875,yellow feet,0.10723512,0.07017079,waterfowl,0.10167119,0.072178826,milk,0.23543593,0.15103602,publishing accessory,0.20532918,0.14714555,eucalyptus trees,0.07474011,0.05270458,turtle,0.11127488,0.069557816,swim cap,0.22089913,0.14536896,display screen,0.2513519,0.15861225,fishing glove,0.07245375,0.04632052,vehicle,0.1876875,0.12147199,propeller,0.26933607,0.17330256,catch,0.17821081,0.11280851,padding,0.25490975,0.14970346
77,greenery,0.077691846,0.053946562,rock pile,0.10011242,0.062240925,marine mammal,0.1509098,0.101496875,bollards,0.10479224,0.06857226,dragonfly sewing,0.10146689,0.072033785,sea ice,0.2337527,0.14995623,knife,0.20519122,0.14704669,parrot,0.07462354,0.052622385,mummy,0.110938706,0.06934768,lobster buoy,0.22051644,0.14511713,home electronics,0.25128648,0.15857098,dragonfly nymph,0.06998989,0.044745333,moss,0.18738759,0.12127788,music,0.26928502,0.17326972,wrinkled,0.17818534,0.112792395,phone booth,0.25486082,0.14967474
78,prairie dog,0.07708177,0.053522944,neck,0.10000038,0.062171265,security camera,0.15000692,0.10088963,wader,0.10463701,0.06847067,sweater,0.10100667,0.07170707,recipe,0.23326814,0.14964536,spatula,0.20498382,0.14689806,heron,0.07439022,0.052457847,broad skull,0.110774934,0.069245294,cymbals,0.21972997,0.14459957,chinstrap,0.2509386,0.15835145,foot,0.06917355,0.04422345,farmhand,0.1846706,0.11951943,sports gear,0.2677821,0.17230266,sea,0.17715648,0.11214111,cello case,0.25446823,0.14944416
79,pinniped,0.076938316,0.053423338,flipper,0.099877656,0.062094957,other gondolas,0.14966008,0.10065636,pectoral fins,0.104020774,0.06806744,swimwear,0.10046925,0.07132553,butter dish,0.23316701,0.14958046,touchpad,0.20470107,0.14669544,botanical structure,0.07372312,0.051987432,fern,0.110729985,0.069217205,swimming equipment,0.21948579,0.1444389,mirror,0.2509246,0.15834261,waterfront,0.06896677,0.04409125,tow rope,0.1843951,0.11934115,stringed,0.2674188,0.17206892,shellfish,0.17669049,0.111846134,weights,0.25433308,0.14936478
80,fish,0.07555789,0.052464813,grey,0.09944959,0.061828837,barber pole,0.14933737,0.1004393,bird's nest,0.102190584,0.06686983,marsupial,0.09968876,0.070771456,measuring spoon,0.23285878,0.14938274,pressure gauge,0.20356266,0.14587961,ceiling,0.07080872,0.049932282,spore sacs,0.11052434,0.06908867,child-resistant cap,0.21826544,0.1436358,sand timer,0.25079888,0.15826327,barber pole,0.067896366,0.043406926,bike rack,0.18345569,0.118733145,gondolier,0.26644546,0.17144263,silver,0.17455384,0.11049362,loading dock,0.25367433,0.14897794
81,ignition button,0.074714154,0.051878948,foam,0.09881744,0.061435815,diver,0.1489821,0.10020036,black cap,0.10147871,0.06640401,wetlands,0.09958653,0.07069888,melted,0.23169762,0.14863783,cutting board,0.2032433,0.14565074,shelter,0.06955419,0.04904762,grapple claw,0.108426005,0.06777699,waterer,0.21594357,0.14210783,purse,0.25069323,0.15819661,red breast,0.06679859,0.042705107,flower bed,0.1834268,0.11871445,spokes,0.26607785,0.17120607,lab coat,0.17448676,0.11045117,ticket booth,0.25364614,0.14896135
82,pores,0.07398452,0.05137232,sky,0.09644264,0.059959374,pinniped,0.14872564,0.10002789,kangaroos,0.10105477,0.0661266,sphinx,0.09958197,0.07069564,chef's hat,0.23111746,0.14826566,concealer,0.20141059,0.14433736,ducklings,0.06943952,0.048966765,rose bush,0.108273655,0.06768176,receptacle,0.21485998,0.14139473,cassette,0.2501322,0.15784258,infrared,0.066472024,0.042496335,croquet club,0.18243697,0.11807382,breastplate,0.2657271,0.1709804,seagull,0.17427032,0.110314146,suspension,0.2524996,0.14828804
83,lake,0.07395014,0.051348455,hair dryer,0.09608575,0.0597375,knurling,0.14855556,0.09991351,chicken coop,0.10055384,0.065798804,fern,0.09955327,0.070675276,pointed top,0.23068836,0.14799039,numbers,0.2006926,0.14382282,ladder,0.0692298,0.04881887,pollinator,0.10762094,0.06727375,gym bag,0.21480101,0.14135593,dental floss,0.24859148,0.15687032,lake,0.0659689,0.042174682,gas can,0.18141411,0.11741184,hunting horn,0.26527476,0.17068934,white,0.1735676,0.10986933,warhead,0.25230467,0.14817357
84,swiss cuisine,0.07336268,0.050940532,crow,0.09556231,0.059412062,rainforest,0.14614189,0.09829015,crow,0.09886333,0.0646926,four lobes,0.09925908,0.0704664,candy jars,0.22996339,0.14752531,music stand,0.20031121,0.1435495,hyenas,0.06874993,0.04848047,bride,0.10689649,0.06682089,laundry,0.21405196,0.14086299,gps,0.24804182,0.15652347,dolphins,0.0647065,0.04136761,transportation,0.17948419,0.11616279,baseball player,0.2645221,0.17020506,intertidal zone,0.17349412,0.10982281,locker,0.25167555,0.14780407
85,marine plants,0.07268256,0.050468285,winged,0.0953394,0.059273478,indonesian islands,0.14499971,0.097521946,landscape,0.09675491,0.06331292,long hood,0.09855911,0.06996949,wax,0.22955365,0.14726245,ingredients,0.2000401,0.14335524,chelonian,0.06615757,0.046652418,butterfly house,0.10667832,0.06668452,coffee filter,0.21385717,0.1407348,binocular,0.24762866,0.15626277,rooster,0.06446319,0.041212067,bike,0.1780296,0.11522137,sound hole,0.26444608,0.17015612,dry bag,0.17302877,0.10952824,bottle,0.25140113,0.14764293
